dialogue_id,movie_title,movie_id,character_name,house,species,dialogue,dialogue_length
1251,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,No. No.,7
1252,Harry Potter and the Chamber of Secrets,2,Argus Filch,Unknown,Human,I'll kill ya I'll kill ya!,26
1253,Harry Potter and the Chamber of Secrets,2,Albus Dumbledore,Gryffindor,Human,"Argus! Argus, I Everyone will proceed to their dormitories immediately. Everyone except you three.",98
1254,Harry Potter and the Chamber of Secrets,2,Other,Unknown,Human,"Ravenclaws, follow me!",22
1255,Harry Potter and the Chamber of Secrets,2,Albus Dumbledore,Gryffindor,Human,"She's not dead, Argus. She has been Petrified.",46
1256,Harry Potter and the Chamber of Secrets,2,Gilderoy Lockhart,Ravenclaw,Human,"Ah, thought so. So unlucky I wasn't there. I know exactly the counter curse that could have spared her.",103
1257,Harry Potter and the Chamber of Secrets,2,Albus Dumbledore,Gryffindor,Human,"But how she has been Petrified, I cannot say",44
1258,Harry Potter and the Chamber of Secrets,2,Argus Filch,Unknown,Human,Ask him. It's him who's done it. You saw what he wrote on the wall.,67
1259,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"It's not true sir, I swear. I never touched Mrs. Norris.",56
1260,Harry Potter and the Chamber of Secrets,2,Argus Filch,Unknown,Human,Rubbish!,8
1261,Harry Potter and the Chamber of Secrets,2,Severus Snape,Slytherin,Human,"If I might, Headmaster? Perhaps Potter and his friends were simply in the wrong place at the wrong time. However, the circumstances are suspicious. I, for one, don't recall seeing Potter at dinner.",197
1262,Harry Potter and the Chamber of Secrets,2,Gilderoy Lockhart,Ravenclaw,Human,"I'm afraid that's my doing, Severus. You see, Harry was helping me answer my fan mail.",86
1263,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"That's why Ron and I went looking for him, Professor. We'd just found him when he said",86
1264,Harry Potter and the Chamber of Secrets,2,Severus Snape,Slytherin,Human,"Yes, Miss Granger?",18
1265,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,When I said I wasn't hungry. We were heading back to the common room when we found Mrs. Norris.,95
1266,Harry Potter and the Chamber of Secrets,2,Albus Dumbledore,Gryffindor,Human,"Innocent until proven guilty, Severus.",38
1267,Harry Potter and the Chamber of Secrets,2,Argus Filch,Unknown,Human,My cat has been Petrified. I wanna see some punishment!,55
1268,Harry Potter and the Chamber of Secrets,2,Albus Dumbledore,Gryffindor,Human,"We will be able to cure her, Argus. As I understand it, Madame Sprout has a very healthy growth of Mandrakes. When matured, a potion will be made which will revive Mrs. Norris. And in the meantime, I strongly recommend caution to all.",234
1269,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"It's a bit strange, isn't it?",29
1270,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Strange?,8
1271,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"You hear this voice, a voice only you can hear, and then Mrs. Norris turns up Petrified. It's just strange.",107
1272,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"Do you think I should have told them? Dumbledore and the others, I mean?",72
1273,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,Are you mad?,12
1274,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"No, Harry. Even in the wizarding world, hearing voices isn't a good sign.",73
1275,Harry Potter and the Chamber of Secrets,2,Shrunken head,Unknown,Human,"She's right, you know.",22
1276,Harry Potter and the Chamber of Secrets,2,Minerva McGonagall,Gryffindor,Human,"Could I have your attention, please? Right. Now, today, we will be transforming animals into water goblets. Like so. One, two, three, Vera verto. Now it's your turn. Well, who would like to go first? Ah! Mr. Weasley. One, two, three. Vera verto.â",248
1277,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,Ahem. Vera verto!,17
1278,Harry Potter and the Chamber of Secrets,2,Students,Unknown,Human,"Ha, ha, ha, ha, ha",18
1279,Harry Potter and the Chamber of Secrets,2,Minerva McGonagall,Gryffindor,Human,"That wand needs replacing, Mr. Weasley. Yes, Miss Granger?",58
1280,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"Professor, I was wondering if you could tell us aboutthe Chamber of Secrets?",76
1281,Harry Potter and the Chamber of Secrets,2,Minerva McGonagall,Gryffindor,Human,"Well, very well. Well, you all know, of course, that Hogwarts was founded over a thousand years ago by the four greatest witches and wizards of the age: Godric Gryffindor, Helga Hufflepuff, Rowena Ravenclaw, and Salazar Slytherin. Now, three of the founders coexisted quite harmoniously. One did not.",300
1282,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,Three guesses who.,18
1283,Harry Potter and the Chamber of Secrets,2,Minerva McGonagall,Gryffindor,Human,"Salazar Slytherin wished to be more selective about the students admitted to Hogwarts. He believed magical learning should be kept within all-magic families. In other words, pure-bloods.â Unable to sway the others, he decided to leave the school. Now, according to legend, Slytherin had built a hidden chamber in this castle, known as the Chamber of Secrets. Though, shortly before departing, he sealed it until that time when his own true heir returned to the school. The heir alone would be able to open the Chamber and unleash the horror within, and by so doing purge the school of all those who, in Slytherin's view, were unworthy to study magic.",652
1284,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,Muggle-borns.,13
1285,Harry Potter and the Chamber of Secrets,2,Minerva McGonagall,Gryffindor,Human,"Well, naturally, the school had been searched many times. No such chamber has been found.",89
1286,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,Professor? What exactly does legend tell us lies within the Chamber?,68
1287,Harry Potter and the Chamber of Secrets,2,Minerva McGonagall,Gryffindor,Human,"Well, the Chamber is said to home to something that only the Heir of Slytherin can control. It is said to be the home of a monster.",131
1288,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,D'you think it's true? D'you think there really is a Chamber of Secrets?,72
1289,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,Yes. Couldn't you tell? McGonagall's worried. All the teachers are.,67
1290,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"Well, if there really is a Chamber of Secrets, a-and it really has been opened, then that means---",98
1291,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"The Heir of Slytherin has returned to Hogwarts. The question is, who is it?",75
1292,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,Let's think. Who do we know who thinks all Muggle-borns are scum?,65
1293,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,If you're talking about Malfoy.,31
1294,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,"Of course. You heard him! 'You'll be next Mudbloods,'",53
1295,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"I heard him. But Malfoy, the Heir of Slytherin?",47
1296,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"Well, maybe Ron's right, Hermione. I mean, look at his family. The whole lot of them have been in Slytherin for centuries.",122
1297,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,Crabbe and Goyle must know. Maybe we could trick them into telling.,67
1298,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"Even they aren't that thick. But there might be another way. Mind you, it would be difficult. Not to mention, we would be breaking about fifty school rules. And, it'll be dangerous. Very dangerous.",197
1299,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"Here it is. 'The Polyjuice Potion.'  'Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another.'",163
1300,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,"Do you mean, if Harry and I drink that stuff, we'll turn into Crabbe and Goyle?",79
1301,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,Yes.,4
1302,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,Wicked! Malfoy'll tell us anything.,35
1303,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,Exactly. But it's tricky. I've never seen a more complicated potion.,68
1304,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"Well, how long will it take to make?",36
1305,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,A month.,8
1306,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"A month? But, Hermione, if Malfoy is the Heir of Slytherin, he could attack half the Muggle-borns in the school by then.",120
1307,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,I know. But it's the only plan we've got.,41
1308,Harry Potter and the Chamber of Secrets,2,Students,Unknown,Human,Yeah! Come on Slytherin!,24
1309,Harry Potter and the Chamber of Secrets,2,Lee Jordan,Gryffindor,Human,Another goal for Slytherin! They lead Gryffindor ninety to thirty!,66
1310,Harry Potter and the Chamber of Secrets,2,Marcus Flint,Slytherin,Human,Yeah! Yeah!,11
1311,Harry Potter and the Chamber of Secrets,2,Draco Malfoy,Slytherin,Human,"All right there, Scarhead?",26
1312,Harry Potter and the Chamber of Secrets,2,Oliver Wood,Gryffindor,Human,"Watch yourself, Harry!",22
1313,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Wood! Look out!,15
1314,Harry Potter and the Chamber of Secrets,2,Rubeus Hagrid,Gryffindor,Half-Human/Half-Giant,"Blimey! Harry's got himself a rogue Bludger! That's been tampered with, that has!",81
1315,Harry Potter and the Chamber of Secrets,2,Ron Weasley,Gryffindor,Human,I'll stop it.,13
1316,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,No! Even with a proper wand it's too risky. You could hit Harry!,64
1317,Harry Potter and the Chamber of Secrets,2,Draco Malfoy,Slytherin,Human,"Training for the ballet, Potter?",32
1318,Harry Potter and the Chamber of Secrets,2,Draco Malfoy,Slytherin,Human,"You'll never catch me, Potter!",30
1319,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,Let's go.,9
1320,Harry Potter and the Chamber of Secrets,2,Lee Jordan,Gryffindor,Human,Harry Potter has caught the Snitch! Gryffindor wins!,52
1321,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,Finite incantatem!,18
1322,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Thank you.,10
1323,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,Are you okay?,13
1324,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"No, I think my- I think my arm's broken.",40
1325,Harry Potter and the Chamber of Secrets,2,Gilderoy Lockhart,Ravenclaw,Human,"Not to worry, Harry. I will fix that arm of yours straight away.",64
1326,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"No, not you.",12
1327,Harry Potter and the Chamber of Secrets,2,Gilderoy Lockhart,Ravenclaw,Human,"Oh, poor boy doesn't know what he's saying. Now, this won't hurt a bit. Brackium emendo!",88
1328,Harry Potter and the Chamber of Secrets,2,Students,Unknown,Human,Oh! Ooh! Ugh!,13
1329,Harry Potter and the Chamber of Secrets,2,Gilderoy Lockhart,Ravenclaw,Human,"Ah, yes, well, ha, that can sometimes happen, um, butuh, the point is, uh,",74
1330,Harry Potter and the Chamber of Secrets,2,Other,Unknown,Human,Ohh! Uhh!,9
1331,Harry Potter and the Chamber of Secrets,2,Gilderoy Lockhart,Ravenclaw,Human,"you can no longer feel any pain, and, heh- very clearly, the bones are not broken.",82
1332,Harry Potter and the Chamber of Secrets,2,Rubeus Hagrid,Gryffindor,Half-Human/Half-Giant,Broken? There's no bones left!,30
1333,Harry Potter and the Chamber of Secrets,2,Students,Unknown,Human,Uh-huh-ugh!,11
1334,Harry Potter and the Chamber of Secrets,2,Gilderoy Lockhart,Ravenclaw,Human,"Much more flexible, though.",27
1335,Harry Potter and the Chamber of Secrets,2,Draco Malfoy,Slytherin,Human,"Uhh, uhhh",9
1336,Harry Potter and the Chamber of Secrets,2,Poppy Pomfrey,Unknown,Human,"Oh, Mr. Malfoy, stop making such a fuss, you can go. Out of my way. Out of my way! Should've been brought straight to me. I can mend bones in a heartbeat- but growing them back",176
1337,Harry Potter and the Chamber of Secrets,2,Hermione Granger,Gryffindor,Human,"You will be able to, won't you?",31
1338,Harry Potter and the Chamber of Secrets,2,Poppy Pomfrey,Unknown,Human,"Oh, I'll be able to, certainly. But it'll be painful. You're in for a rough night, Potter. Regrowing bones is a nasty business.",127
1339,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Ugh!,4
1340,Harry Potter and the Chamber of Secrets,2,Poppy Pomfrey,Unknown,Human,"Well, what do you expect? Pumpkin juice?",40
1341,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Uh!,3
1342,Harry Potter and the Chamber of Secrets,2,Serpent of Slitherin,Unknown,Basilisk,Kill. Kill Time to kill!,24
1343,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,Hello!,6
1344,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Dobby?,6
1345,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,Harry Potter should have listened to Dobby! Harry Potter should have gone back home when he missed the train.,109
1346,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,It was you You stopped the barrier from letting Ron and me through.,67
1347,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,"Indeed. Yes, sir.",17
1348,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,You nearly got Ron and me expelled!,35
1349,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,At least you would be away from here. Harry Potter must go home! Dobby thought his Bludger would be enough to make Harry Potter see that---,139
1350,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Your Bludger? You made that Bludger chase after me?,51
1351,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,"Uhuh Dobby feels most aggrieved, sir. Dobby had to iron his hands.",66
1352,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"You'd better clear off before my bones come back, Dobby, or I might strangle you!",81
1353,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,Uh-huh-huh Dobby is used to death threats sir. Dobby gets them five times a day at home.,88
1354,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,I don't suppose you could tell me why you're trying to kill me?,63
1355,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,"Not kill you, sir, never kill you! Dobby remembers how it was before Harry Potter triumphed over He-Who-Must-Not-Be-Named. We house elves were treated like vermin, sir. Of course, Dobby is still treated like verminuh, huh, huh, huh! Aah, ahh",241
1356,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Why do you wear that thing Dobby?,33
1357,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,"This, sir? It is a mark of the house-elves' enslavement. Dobby can only be freed if his master presents him with clothes. Ah! Listen. Listen! Terrible things are about to happen at Hogwarts. Harry Potter must not stay here, now that history is to repeat itself.",261
1358,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,Repeat itself? You mean this has happened before?,49
1359,Harry Potter and the Chamber of Secrets,2,Dobby,Unknown,House Elf,Ah! I shouldn't have said that! Oh! Ah! Dah! Bad Dobby! Bad!,60
1360,Harry Potter and the Chamber of Secrets,2,Harry Potter,Gryffindor,Human,"Dobby, stop it! Stop it! Stop, Dobby! Tell me, Dobby. When did this happen before? Who's doing it now?",102
